Order,Symbol,dynamicColors_GS3_prot,mergedColors,consensus_GS3
5083,PDZD2,lightgreen,lightgreen,darkgreen
5084,RNU6-760P,skyblue,skyblue,grey
5085,RPL5P14,skyblue,skyblue,grey
5086,TPT1P5,skyblue,skyblue,grey60
5087,GOLPH3,darkorange,darkorange,pink
5088,MTMR12,grey60,grey60,cyan
5089,RNU6-1079P,grey,grey,grey
5090,ZFR,royalblue,royalblue,tan
5091,MIR579,blue,blue,blue
5092,SUB1,blue,blue,blue
5093,NPR3,white,white,blue
5094,TARS,darkorange,darkorange,darkorange
5095,RXFP3,turquoise,salmon,turquoise
5096,SLC45A2,grey,grey,grey
5097,AMACR,green,green,grey
5098,C1QTNF3,blue,blue,blue
5099,RAI14,yellow,darkred,blue
5100,TTC23L,yellow,darkred,blue
5101,RPL21P54,yellow,darkred,blue
5102,RAD1,blue,blue,blue
5103,BRIX1,palevioletred3,palevioletred3,darkslateblue
5104,DNAJC21,darkgreen,cyan,pink
5105,PRLR,grey,grey,grey
5106,SPEF2,yellow,darkred,blue
5107,IL7R,black,black,black
5108,CAPSL,purple,midnightblue,greenyellow
5109,LMBRD2,blue,blue,blue
5110,MIR580,grey,grey,turquoise
5111,SKP2,grey,grey,grey
5112,RNU6-1305P,yellow,darkred,grey
5113,NADK2,blue,blue,blue
5114,RANBP3L,cyan,cyan,pink
5115,SLC1A3,yellowgreen,yellowgreen,yellowgreen
5116,NIPBL,skyblue3,skyblue,grey60
5117,KRT18P31,grey,grey,grey
5118,C5orf42,darkred,darkred,blue
5119,RN7SL37P,grey,grey,blue
5120,NUP155,grey,grey,blue
5121,WDR70,royalblue,royalblue,tan
5122,GDNF-AS1,darkred,darkred,grey
5123,LIFR,yellowgreen,yellowgreen,yellowgreen
5124,LIFR-AS1,lightyellow,bisque4,blue
5125,OSMR,darkgrey,darkgrey,darkturquoise
5126,RICTOR,darkred,darkred,blue
5127,FYB,magenta,magenta,salmon
5128,DAB2,grey60,grey60,cyan
5129,TTC33,blue,blue,blue
5130,PTGER4,grey60,grey60,cyan
5131,PRKAA1,lightyellow,bisque4,blue
5132,RPL37,plum2,plum2,mediumpurple3
5133,SNORD72,ivory,ivory,blue
5134,CARD6,yellow,darkred,blue
5135,C7,grey60,grey60,cyan
5136,PLCXD3,darkolivegreen,darkolivegreen,blue
5137,OXCT1,purple,midnightblue,greenyellow
5138,OXCT1-AS1,blue,blue,blue
5139,C5orf51,darkturquoise,darkturquoise,blue
5140,FBXO4,lightyellow,bisque4,blue
5141,GHR,grey,grey,grey
5142,SERBP1P6,tan,tan,tan
5143,CCDC152,yellow,darkred,blue
5144,SEPP1,violet,violet,darkolivegreen
5145,ANXA2R,grey,grey,grey
5146,ZNF131,tan,tan,tan
5147,NIM1K,brown,brown,green
5148,HMGCS1,blue,blue,blue
5149,CCL28,lightyellow,bisque4,grey
5150,TMEM267,cyan,cyan,blue
5151,C5orf34,yellow,darkred,blue
5152,EEF1A1P19,red,black,yellow
5153,PAIP1,palevioletred3,palevioletred3,darkslateblue
5154,NNT-AS1,yellowgreen,yellowgreen,blue
5155,AMD1P3,turquoise,salmon,grey
5156,NNT,blue,blue,blue
5157,FGF10,turquoise,salmon,yellow
5158,MRPS30,royalblue,royalblue,pink
5159,HCN1,darkturquoise,darkturquoise,paleturquoise
5160,EMB,yellow,darkred,blue
5161,PARP8,cyan,cyan,pink
5162,ITGA1,grey60,grey60,cyan
5163,PELO,paleturquoise,mediumpurple3,grey
5164,ITGA2,steelblue,steelblue,darkgrey
5165,MOCS2,blue,blue,blue
5166,NDUFS4,purple,midnightblue,greenyellow
5167,ARL15,darkturquoise,darkturquoise,paleturquoise
5168,RNU6-272P,grey,grey,grey
5169,MIR581,grey,grey,grey
5170,RN7SL801P,grey,grey,grey
5171,MIR4459,grey,grey,grey
5172,HSPB3,brown,brown,turquoise
5173,SNX18,cyan,cyan,pink
5174,CCNO,turquoise,salmon,green
5175,DHX29,tan,tan,tan
5176,SKIV2L2,purple,midnightblue,blue
5177,PLPP1,grey,grey,grey
5178,MIR5687,grey,grey,grey
5179,RNF138P1,yellow,darkred,blue
5180,SLC38A9,blue,blue,blue
5181,DDX4,grey,grey,grey
5182,IL6ST,cyan,cyan,pink
5183,ANKRD55,ivory,ivory,skyblue
5184,RPL26P19,plum2,plum2,lightsteelblue1
5185,MAP3K1,magenta,magenta,blue
5186,SETD9,blue,blue,grey
5187,MIER3,darkgreen,cyan,pink
5188,GPBP1,tan,tan,tan
5189,PLK2,white,white,blue
5190,RAB3C,cyan,cyan,pink
5191,RPL5P15,cyan,cyan,pink
5192,PDE4D,cyan,cyan,pink
5193,MIR582,blue,blue,grey
5194,RNU6-806P,grey,grey,grey
5195,SETP21,yellow,darkred,blue
5196,PART1,orange,lightgreen,yellow
5197,DEPDC1B,grey,grey,grey
5198,KRT8P31,black,black,yellow
5199,ELOVL7,darkgrey,darkgrey,pink
5200,ERCC8,blue,blue,blue
5201,NDUFAF2,palevioletred3,palevioletred3,mediumpurple3
5202,SMIM15,blue,blue,blue
5203,ZSWIM6,grey,grey,grey
5204,C5orf64,darkred,darkred,grey
5205,KIF2A,darkturquoise,darkturquoise,paleturquoise
5206,DIMT1,yellow,darkred,blue
5207,IPO11,cyan,cyan,pink
5208,RNU6-661P,grey,grey,grey
5209,CKS1BP3,turquoise,salmon,turquoise
5210,LRRC70,yellow,darkred,blue
5211,ISCA1P1,yellow,darkred,blue
5212,HTR1A,turquoise,salmon,yellow
5213,RNF180,darkred,darkred,blue
5214,RGS7BP,lightgreen,lightgreen,black
5215,RN7SL169P,grey,grey,grey
5216,RNU6-294P,darkturquoise,darkturquoise,grey
5217,SREK1IP1,yellow,darkred,blue
5218,CWC27,tan,tan,tan
5219,ADAMTS6,grey,grey,blue
5220,CENPK,blue,blue,blue
5221,PPWD1,darkred,darkred,blue
5222,TRIM23,purple,midnightblue,greenyellow
5223,RNU6-540P,yellow,darkred,blue
5224,TRAPPC13,purple,midnightblue,blue
5225,SGTB,yellow,darkred,blue
5226,NLN,darkturquoise,darkturquoise,blue
5227,ERBIN,yellow,darkred,blue
5228,SREK1,tan,tan,tan
5229,MAST4,lightgreen,lightgreen,darkgreen
5230,MAST4-IT1,yellow,darkred,blue
5231,PIK3R1,darkturquoise,darkturquoise,blue
5232,VWA8P1,grey,grey,grey
5233,RN7SKP251,grey,grey,grey
5234,SLC30A5,blue,blue,blue
5235,CCNB1,grey,grey,green
5236,CENPH,yellow,darkred,blue
5237,MRPS36,purple,midnightblue,greenyellow
5238,CDK7,purple,midnightblue,blue
5239,CCDC125,blue,blue,blue
5240,CFL1P5,brown,brown,green
5241,CHCHD2P2,brown,brown,turquoise
5242,AK6,purple,midnightblue,greenyellow
5243,TAF9,midnightblue,midnightblue,sienna3
5244,RAD17,blue,blue,blue
5245,MARVELD2,floralwhite,floralwhite,grey
5246,OCLN,floralwhite,floralwhite,blue
5247,GTF2H2C,grey,grey,grey
5248,GUSBP3,grey,grey,green
5249,SERF1B,green,green,turquoise
5250,SMN2,grey,grey,grey
5251,GTF2H2B,grey,grey,grey
5252,SERF1A,grey,grey,grey
5253,SMN1,yellow,darkred,blue
5254,NAIP,grey,grey,grey
5255,GTF2H2,grey,grey,grey
5256,GUSBP9,grey,grey,grey
5257,BDP1,tan,tan,tan
5258,MCCC2,lightyellow,bisque4,blue
5259,CARTPT,turquoise,salmon,grey
5260,MAP1B,black,black,yellow
5261,MIR4803,grey,grey,grey
5262,MRPS27,green,green,grey
5263,RN7SL153P,grey,grey,grey
5264,PTCD2,yellow,darkred,blue
5265,ZNF366,darkslateblue,darkslateblue,grey
5266,TNPO1,cyan,cyan,pink
5267,MIR4804,blue,blue,blue
5268,FCHO2,darkred,darkred,blue
5269,TMEM171,green,green,turquoise
5270,FOXD1,grey60,grey60,cyan
5271,BTF3,midnightblue,midnightblue,greenyellow
5272,ANKRA2,blue,blue,blue
5273,UTP15,lightyellow,bisque4,blue
5274,ARHGEF28,grey,grey,grey
5275,LINC01335,grey60,grey60,cyan
5276,LINC01332,blue,blue,blue
5277,LINC01331,white,white,skyblue
5278,ENC1,brown4,brown4,darkgreen
5279,HEXB,blue,blue,grey
5280,GFM2,blue,blue,greenyellow
5281,RNU6-658P,grey,grey,grey
5282,NSA2,grey,grey,grey
5283,FAM169A,blue,blue,blue
5284,GCNT4,yellow,darkred,blue
5285,LINC01336,turquoise,salmon,black
5286,ANKRD31,yellow,darkred,blue
5287,HMGCR,blue,blue,blue
5288,COL4A3BP,saddlebrown,cyan,pink
5289,POLK,royalblue,royalblue,tan
5290,ANKDD1B,black,black,grey
5291,POC5,blue,blue,blue
5292,RNU6-680P,grey,grey,grey
5293,SV2C,turquoise,salmon,black
5294,IQGAP2,grey60,grey60,cyan
5295,F2R,cyan,cyan,grey
5296,F2RL1,grey,grey,grey
5297,CRHBP,grey,grey,blue
5298,AGGF1,yellow,darkred,blue
5299,ZBED3,steelblue,steelblue,yellow
5300,SNORA47,turquoise,salmon,turquoise
5301,ZBED3-AS1,grey,grey,grey
5302,PDE8B,white,white,black
5303,ALDH7A1P1,skyblue,skyblue,grey
5304,WDR41,blue,blue,blue
5305,RPL7P23,yellow,darkred,blue
5306,TBCA,purple,midnightblue,greenyellow
5307,ACTBP2,black,black,black
5308,AP3B1,tan,tan,blue
5309,SCAMP1-AS1,blue,blue,blue
5310,SCAMP1,blue,blue,blue
5311,LHFPL2,magenta,magenta,salmon
5312,HMGB1P21,grey,grey,grey
5313,ARSB,salmon,salmon,black
5314,DMGDH,yellow,darkred,blue
5315,BHMT2,grey,grey,grey
5316,BHMT,grey,grey,grey
5317,RNY3P1,darkmagenta,darkmagenta,orangered4
5318,JMY,grey,grey,blue
5319,HOMER1,ivory,ivory,pink
5320,PAPD4,lightyellow,bisque4,blue
5321,CMYA5,skyblue3,skyblue,grey
5322,MTX3,blue,blue,blue
5323,THBS4,grey,grey,black
5324,SERINC5,ivory,ivory,blue
5325,ZFYVE16,blue,blue,blue
5326,FAM151B,grey,grey,grey
5327,RPL7P24,grey,grey,grey
5328,ANKRD34B,grey,grey,grey
5329,DHFR,grey,grey,grey
5330,MSH3,darkred,darkred,blue
5331,RASGRF2-AS1,grey,grey,grey
5332,RASGRF2,white,white,skyblue
5333,CKMT2-AS1,turquoise,salmon,black
5334,CKMT2,grey,grey,grey
5335,ZCCHC9,blue,blue,blue
5336,SSBP2,blue,blue,blue
5337,ATG10,grey,grey,grey
5338,ATG10-IT1,grey,grey,grey
5339,PPIAP11,orangered4,orangered4,ivory
5340,RN7SL378P,blue,blue,grey
5341,RPS23,grey,grey,grey
5342,ATP6AP1L,grey,grey,grey
5343,LINC01338,yellowgreen,yellowgreen,grey
5344,TMEM167A,blue,blue,blue
5345,SCARNA18,blue,blue,blue
5346,XRCC4,palevioletred3,palevioletred3,blue
5347,VCAN,steelblue,steelblue,blue
5348,HAPLN1,white,white,skyblue
5349,EDIL3,blue,blue,blue
5350,RPL5P17,darkmagenta,darkmagenta,tan
5351,COX7C,midnightblue,midnightblue,greenyellow
5352,RASA1,royalblue,royalblue,pink
5353,CCNH,darkred,darkred,blue
5354,TMEM161B,yellow,darkred,blue
5355,TMEM161B-AS1,yellow,darkred,blue
5356,RPS3AP22,darkgrey,darkgrey,grey
5357,LINC00461,blue,blue,blue
5358,MEF2C,yellow,darkred,blue
5359,MEF2C-AS1,yellow,darkred,blue
5360,CETN3,mediumpurple3,mediumpurple3,darkslateblue
5361,MBLAC2,yellow,darkred,blue
5362,POLR3G,yellow,darkred,blue
5363,LYSMD3,darkgreen,cyan,pink
5364,ADGRV1,cyan,cyan,pink
5365,ARRDC3,darkgrey,darkgrey,blue
5366,ARRDC3-AS1,yellow,darkred,grey
5367,NR2F1-AS1,yellow,darkred,blue
5368,NR2F1,red,black,yellow
5369,FAM172A,yellow,darkred,blue
5370,NPM1P27,salmon4,salmon4,bisque4
5371,POU5F2,royalblue,royalblue,grey
5372,KIAA0825,yellow,darkred,blue
5373,MTND6P3,blue,blue,blue
5374,SLF1,blue,blue,blue
5375,MCTP1,darkolivegreen,darkolivegreen,grey
5376,RPL7P18,grey,grey,grey
5377,TTC37,blue,blue,blue
5378,ARSK,lightcyan,darkorange,darkorange
5379,GPR150,turquoise,salmon,turquoise
5380,RFESD,blue,blue,blue
5381,SPATA9,blue,blue,blue
5382,RHOBTB3,yellowgreen,yellowgreen,pink
5383,GLRX,lightcyan,darkorange,grey
5384,HSPD1P11,royalblue,royalblue,grey60
5385,LINC01554,lightyellow,bisque4,grey
5386,ELL2,yellow,darkred,blue
5387,PCSK1,green,green,turquoise
5388,CAST,royalblue,royalblue,tan
5389,ERAP1,darkturquoise,darkturquoise,blue
5390,ERAP2,grey,grey,grey
5391,LNPEP,cyan,cyan,pink
5392,LIX1,yellowgreen,yellowgreen,pink
5393,RIOK2,darkgreen,cyan,pink
5394,RNU1-73P,yellow,darkred,grey
5395,LINC01340,grey,grey,grey
5396,RGMB,salmon,salmon,black
5397,CHD1,tan,tan,tan
5398,FAM174A,midnightblue,midnightblue,greenyellow
5399,ST8SIA4,blue,blue,blue
5400,SLCO4C1,grey,grey,grey
5401,PAM,yellow,darkred,blue
5402,EIF3KP1,grey,grey,grey
5403,GIN1,palevioletred3,palevioletred3,darkslateblue
5404,PPIP5K2,yellow,darkred,blue
5405,C5orf30,blue,blue,blue
5406,NUDT12,blue,blue,blue
5407,EFNA5,orange,lightgreen,yellow
5408,FBXL17,blue,blue,blue
5409,LINC01023,turquoise,salmon,turquoise
5410,FER,darkred,darkred,tan
5411,PJA2,blue,blue,blue
5412,MAN2A1,grey,grey,blue
5413,RN7SKP230,turquoise,salmon,turquoise
5414,TMEM232,tan,tan,blue
5415,MIR548F3,grey,grey,grey
5416,SLC25A46,blue,blue,blue
5417,WDR36,yellow,darkred,blue
5418,CAMK4,blue,blue,blue
5419,STARD4,blue,blue,blue
5420,STARD4-AS1,turquoise,salmon,grey
5421,NREP,yellow,darkred,grey
5422,RN7SKP57,grey,grey,grey
5423,EPB41L4A,grey,grey,grey
5424,EPB41L4A-AS1,plum2,plum2,mediumpurple3
5425,SNORA13,grey,grey,blue
5426,APC,yellow,darkred,blue
5427,RNU6-482P,grey,grey,grey
5428,SRP19,blue,blue,blue
5429,REEP5,cyan,cyan,pink
5430,XBP1P1,black,black,yellow
5431,DCP2,cyan,cyan,pink
5432,MCC,yellow,darkred,pink
5433,YTHDC2,yellow,darkred,blue
5434,KCNN2,white,white,skyblue
5435,TRIM36,ivory,ivory,grey
5436,TRIM36-IT1,yellow,darkred,blue
5437,PGGT1B,cyan,cyan,pink
5438,CCDC112,tan,tan,tan
5439,HMGN1P15,yellow,darkred,blue
5440,FEM1C,darkturquoise,darkturquoise,paleturquoise
5441,TMED7,cyan,cyan,pink
5442,CDO1,midnightblue,midnightblue,greenyellow
5443,ATG12,mediumpurple3,mediumpurple3,darkslateblue
5444,AP3S1,blue,blue,blue
5445,COMMD10,blue,blue,blue
5446,SEMA6A,steelblue,steelblue,yellow
5447,SEMA6A-AS1,blue,blue,blue
5448,DTWD2,yellow,darkred,blue
5449,PTMAP2,orangered4,orangered4,ivory
5450,MIR1244-2,blue,blue,greenyellow
5451,DMXL1,darkred,darkred,blue
5452,RNU6-701P,yellow,darkred,blue
5453,MIR5706,yellow,darkred,grey
5454,HSD17B4,blue,blue,blue
5455,PRR16,brown,brown,turquoise
5456,SRFBP1,tan,tan,tan
5457,LOX,grey60,grey60,cyan
5458,SNCAIP,grey60,grey60,cyan
5459,SNX2,paleturquoise,mediumpurple3,darkslateblue
5460,SNX24,yellow,darkred,blue
5461,RN7SL689P,grey,grey,grey
5462,PPIC,darkorange,darkorange,pink
5463,PRDM6,grey60,grey60,cyan
5464,CEP120,tan,tan,tan
5465,KRT8P33,brown,brown,turquoise
5466,CSNK1G3,yellow,darkred,blue
5467,LINC01170,violet,violet,darkolivegreen
5468,HMGB1P29,steelblue,steelblue,grey
5469,ZNF608,skyblue,skyblue,grey
5470,GRAMD3,yellowgreen,yellowgreen,pink
5471,ALDH7A1,blue,blue,blue
5472,PHAX,palevioletred3,palevioletred3,tan
5473,TEX43,grey,grey,grey
5474,LMNB1,darkgrey,darkgrey,grey
5475,MARCH3,grey,grey,grey
5476,C5orf63,blue,blue,blue
5477,MEGF10,yellowgreen,yellowgreen,yellowgreen
5478,PRRC1,cyan,cyan,pink
5479,CTXN3,white,white,skyblue
5480,LINC01184,lightyellow,bisque4,blue
5481,SLC12A2,blue,blue,blue
5482,KDELC1P1,darkred,darkred,grey
5483,FBN2,grey,grey,grey
5484,SLC27A6,blue,blue,grey
5485,ISOC1,blue,blue,blue
5486,ADAMTS19-AS1,brown,brown,grey
5487,ADAMTS19,grey,grey,grey
5488,CHSY3,blue,blue,blue
5489,RNU6ATAC10P,yellow,darkred,blue
5490,RNA5SP191,grey,grey,grey
5491,HSPA8P4,grey,grey,grey
5492,HINT1,purple,midnightblue,greenyellow
5493,LYRM7,blue,blue,blue
5494,CDC42SE2,blue,blue,blue
5495,RAPGEF6,lightyellow,bisque4,blue
5496,FNIP1,darkred,darkred,blue
5497,ACSL6,blue,blue,blue
5498,P4HA2,lightcyan,darkorange,darkorange
5499,PDLIM4,grey,grey,grey
5500,SLC22A4,grey,grey,turquoise
5501,MIR3936,greenyellow,greenyellow,turquoise
5502,SLC22A5,magenta,magenta,grey
5503,C5orf56,turquoise,salmon,black
5504,IRF1,darkgrey,darkgrey,darkturquoise
5505,RAD50,skyblue3,skyblue,grey60
5506,TH2LCRR,green,green,turquoise
5507,KIF3A,blue,blue,blue
5508,CCNI2,grey,grey,turquoise
5509,SEPT8,brown,brown,turquoise
5510,SOWAHA,white,white,skyblue
5511,SHROOM1,turquoise,salmon,green
5512,GDF9,brown,brown,green
5513,UQCRQ,midnightblue,midnightblue,greenyellow
5514,LEAP2,grey,grey,grey60
5515,AFF4,darkturquoise,darkturquoise,paleturquoise
5516,ZCCHC10,mediumpurple3,mediumpurple3,darkslateblue
5517,HSPA4,darkorange,darkorange,darkorange
5518,FSTL4,black,black,yellow
5519,MIR1289-2,red,black,yellow
5520,C5orf15,blue,blue,blue
5521,VDAC1,midnightblue,midnightblue,sienna3
5522,SKP1,purple,midnightblue,greenyellow
5523,PPP2CA,blue,blue,blue
5524,CDKL3,mediumpurple3,mediumpurple3,darkslateblue
5525,UBE2B,saddlebrown,cyan,pink
5526,CDKN2AIPNL,pink,green,lightcyan
5527,JADE2,red,black,yellow
5528,SAR1B,blue,blue,blue
5529,SEC24A,darkgreen,cyan,pink
5530,RNU6-757P,grey,grey,blue
5531,CAMLG,blue,blue,blue
5532,DDX46,tan,tan,tan
5533,C5orf24,yellow,darkred,blue
5534,TXNDC15,blue,blue,blue
5535,PCBD2,yellow,darkred,blue
5536,MTND6P4,blue,blue,grey
5537,MTND4P12,grey,grey,grey
5538,CATSPER3,cyan,cyan,grey
5539,H2AFY,red,black,yellow
5540,CXCL14,white,white,skyblue
5541,SLC25A48,blue,blue,blue
5542,FBXL21,ivory,ivory,grey
5543,TGFBI,white,white,cyan
5544,SMAD5,darkgreen,cyan,pink
5545,TRPC7-AS1,grey,grey,grey
5546,SPOCK1,black,black,yellow
5547,KLHL3,lightgreen,lightgreen,darkgreen
5548,MIR874,turquoise,salmon,yellow
5549,HNRNPA0,blue,blue,blue
5550,MYOT,grey,grey,blue
5551,FAM13B,darkgreen,cyan,blue
5552,WNT8A,yellow,darkred,blue
5553,NME5,blue,blue,blue
5554,RNU6-888P,magenta,magenta,salmon
5555,BRD8,turquoise,salmon,green
5556,CDC23,blue,blue,greenyellow
5557,FAM53C,red,black,green
5558,KDM3B,turquoise,salmon,black
5559,REEP2,brown,brown,turquoise
5560,EGR1,ivory,ivory,darkgreen
5561,ETF1,purple,midnightblue,greenyellow
5562,HSPA9,paleturquoise,mediumpurple3,darkslateblue
5563,SNORD63,royalblue,royalblue,darkslateblue
5564,CTNNA1,greenyellow,greenyellow,green
5565,LRRTM2,orange,lightgreen,darkgreen
5566,SIL1,brown,brown,turquoise
5567,RPL12P21,darkred,darkred,blue
5568,SNHG4,grey,grey,grey
5569,SNORA74A,darkmagenta,darkmagenta,grey
5570,MATR3,royalblue,royalblue,grey60
5571,RNA5SP195,paleturquoise,mediumpurple3,grey
5572,PAIP2,cyan,cyan,pink
5573,PROB1,brown,brown,green
5574,SPATA24,turquoise,salmon,green
5575,DNAJC18,plum1,plum1,lightcyan
5576,TMEM173,turquoise,salmon,turquoise
5577,UBE2D2,purple,midnightblue,blue
5578,CXXC5,brown,brown,turquoise
5579,PSD2,green,green,turquoise
5580,NRG2,brown,brown,green
5581,LINC01024,tan,tan,blue
5582,PURA,saddlebrown,cyan,thistle2
5583,IGIP,saddlebrown,cyan,thistle2
5584,CYSTM1,pink,green,turquoise
5585,PFDN1,green,green,turquoise
5586,HBEGF,darkgrey,darkgrey,darkturquoise
5587,SLC4A9,steelblue,steelblue,turquoise
5588,ANKHD1,lightyellow,bisque4,blue
5589,ANKHD1-EIF4EBP3,grey,grey,grey
5590,SRA1,brown,brown,turquoise
5591,EIF4EBP3,green,green,turquoise
5592,APBB3,turquoise,salmon,turquoise
5593,SLC35A4,salmon,salmon,black
5594,CD14,magenta,magenta,salmon
5595,NDUFA2,pink,green,lightcyan
5596,TMCO6,turquoise,salmon,turquoise
5597,IK,plum1,plum1,tan
5598,WDR55,brown,brown,turquoise
5599,DND1,turquoise,salmon,green
5600,HARS,brown,brown,turquoise
5601,HARS2,grey,grey,grey
5602,ZMAT2,midnightblue,midnightblue,greenyellow
5603,VTRNA1-3,lightcyan,darkorange,green
5604,PCDHA1,grey,grey,grey
5605,PCDHA2,brown,brown,grey
5606,PCDHA3,grey,grey,grey
5607,PCDHA4,blue,blue,pink
5608,PCDHA5,grey,grey,grey
5609,PCDHA6,grey,grey,grey
5610,PCDHA7,grey,grey,grey
5611,PCDHA8,yellow,darkred,grey
5612,PCDHA9,brown,brown,grey
5613,PCDHA10,cyan,cyan,pink
5614,PCDHA11,grey,grey,grey
5615,PCDHA12,darkorange,darkorange,grey
5616,PCDHA13,brown,brown,green
5617,PCDHAC1,green,green,turquoise
5618,PCDHAC2,salmon,salmon,black
5619,PCDHB2,grey,grey,grey
5620,PCDHB3,grey,grey,grey
5621,PCDHB4,grey,grey,grey
5622,PCDHB5,yellow,darkred,grey
5623,PCDHB6,black,black,yellow
5624,PCDHB17P,grey,grey,grey
5625,PCDHB7,grey,grey,grey
5626,PCDHB8,grey,grey,turquoise
5627,PCDHB16,grey,grey,grey
5628,PCDHB9,grey,grey,grey
5629,PCDHB10,grey,grey,grey
5630,PCDHB11,grey,grey,grey
5631,PCDHB12,darkturquoise,darkturquoise,paleturquoise
5632,PCDHB13,orange,lightgreen,darkgreen
5633,PCDHB14,darkturquoise,darkturquoise,paleturquoise
5634,PCDHB18P,darkturquoise,darkturquoise,grey
5635,PCDHB19P,darkturquoise,darkturquoise,blue
5636,PCDHB15,yellow,darkred,grey
5637,TAF7,mediumpurple3,mediumpurple3,darkslateblue
5638,PCDHGA1,turquoise,salmon,yellow
5639,PCDHGA2,grey,grey,yellow
5640,PCDHGA3,blue,blue,greenyellow
5641,PCDHGB1,grey,grey,yellow
5642,PCDHGA4,red,black,yellow
5643,PCDHGB2,grey,grey,grey
5644,PCDHGA5,grey,grey,grey
5645,PCDHGB3,grey,grey,yellow
5646,PCDHGA6,darkturquoise,darkturquoise,grey
5647,PCDHGA7,lightgreen,lightgreen,brown4
5648,PCDHGB4,lightgreen,lightgreen,yellow
5649,PCDHGA8,skyblue,skyblue,brown4
5650,PCDHGB5,red,black,yellow
5651,PCDHGA9,lightgreen,lightgreen,yellow
5652,PCDHGB6,steelblue,steelblue,yellow
5653,PCDHGA10,darkturquoise,darkturquoise,grey
5654,PCDHGB7,darkturquoise,darkturquoise,grey
5655,PCDHGA11,black,black,grey
5656,PCDHGB8P,skyblue3,skyblue,grey60
5657,PCDHGA12,black,black,yellow
5658,PCDHGB9P,grey,grey,grey
5659,PCDHGC3,green,green,grey
5660,RN7SL68P,turquoise,salmon,grey
5661,PCDHGC4,salmon,salmon,black
5662,PCDHGC5,black,black,yellow
5663,DIAPH1,lightgreen,lightgreen,yellow
5664,HDAC3,turquoise,salmon,black
5665,RELL2,green,green,turquoise
5666,FCHSD1,turquoise,salmon,yellow
5667,ARAP3,lightyellow,bisque4,grey
5668,PCDH1,black,black,yellow
5669,KIAA0141,turquoise,salmon,yellow
5670,PCDH12,magenta,magenta,grey
5671,RNF14,purple,midnightblue,greenyellow
5672,GNPDA1,pink,green,turquoise
5673,NDFIP1,blue,blue,blue
5674,SPRY4,brown4,brown4,yellow
5675,SPRY4-IT1,greenyellow,greenyellow,grey
5676,RPS12P10,green,green,grey
5677,FGF1,violet,violet,darkolivegreen
5678,ARHGAP26,lightgreen,lightgreen,yellow
5679,ARHGAP26-IT1,lightgreen,lightgreen,grey
5680,NR3C1,paleturquoise,mediumpurple3,pink
5681,RNU7-156P,grey,grey,grey
5682,YIPF5,purple,midnightblue,greenyellow
5683,KCTD16,yellow,darkred,pink
5684,CKS1BP5,grey,grey,grey
5685,PRELID2,grey,grey,blue
5686,SH3RF2,turquoise,salmon,black
5687,PLAC8L1,grey,grey,grey
5688,LARS,yellow,darkred,blue
5689,RBM27,blue,blue,blue
5690,TCERG1,lightyellow,bisque4,blue
5691,GPR151,yellow,darkred,grey
5692,PPP2R2B,lightyellow,bisque4,black
5693,RN7SL791P,grey,grey,grey
5694,KRT8P48,steelblue,steelblue,turquoise
5695,PPP2R2B-IT1,yellow,darkred,blue
5696,STK32A,grey,grey,grey
5697,DPYSL3,orange,lightgreen,yellow
5698,JAKMIP2,tan,tan,tan
5699,HMGN1P16,grey,grey,grey
5700,SPINK9,grey,grey,grey
5701,FBXO38,blue,blue,blue
5702,HTR4,turquoise,salmon,yellow
5703,ADRB2,magenta,magenta,salmon
5704,SH3TC2,steelblue,steelblue,darkgrey
5705,ABLIM3,red,black,yellow
5706,AFAP1L1,grey60,grey60,cyan
5707,GRPEL2,blue,blue,blue
5708,GRPEL2-AS1,turquoise,salmon,green
5709,PCYOX1L,green,green,turquoise
5710,CARMN,turquoise,salmon,cyan
5711,MIR145,grey,grey,grey
5712,CSNK1A1,yellow,darkred,blue
5713,RPL29P14,grey,grey,grey
5714,ARHGEF37,steelblue,steelblue,turquoise
5715,PPARGC1B,lightgreen,lightgreen,yellow
5716,MIR378A,green,green,lightcyan
5717,SLC26A2,grey60,grey60,cyan
5718,TIGD6,greenyellow,greenyellow,greenyellow
5719,HMGXB3,salmon,salmon,black
5720,CSF1R,magenta,magenta,salmon
5721,RPL7P1,blue,blue,blue
5722,PDGFRB,turquoise,salmon,black
5723,SLC6A7,red,black,green
5724,CAMK2A,red,black,black
5725,ARSI,grey,grey,grey
5726,TCOF1,red,black,yellow
5727,CD74,magenta,magenta,salmon
5728,RPS14,midnightblue,midnightblue,lightcyan
5729,NDST1,salmon,salmon,black
5730,SYNPO,brown,brown,green
5731,MYOZ3,brown,brown,turquoise
5732,RBM22,greenyellow,greenyellow,grey
5733,DCTN4,lightgreen,lightgreen,grey
