Order,Symbol,dynamicColors_GRS5_prot,mergedColors,consensus_GRS5
16252,AKAP8,grey,grey,darkred
16253,AKAP8L,lightgreen,brown,yellow
16254,WIZ,lightgreen,brown,green
16255,RASAL3,greenyellow,greenyellow,cyan
16256,RPL23AP2,grey,grey,grey
16257,CYP4F3,grey,grey,grey
16258,CYP4F11,turquoise,turquoise,darkred
16259,TPM4,grey,grey,grey
16260,RAB8A,brown,brown,green
16261,FAM32A,purple,purple,white
16262,AP1M1,yellow,black,yellow
16263,KLF2,lightcyan,lightcyan,brown
16264,EPS15L1,black,black,yellow
16265,C19orf44,yellow,black,yellow
16266,CHERP,black,black,yellow
16267,RN7SL146P,grey,grey,grey
16268,SLC35E1,brown,brown,green
16269,MED26,yellow,black,yellow
16270,SMIM7,turquoise,turquoise,darkred
16271,TMEM38A,blue,blue,turquoise
16272,NWD1,brown,brown,grey
16273,SIN3B,black,black,yellow
16274,CPAMD8,lightcyan,lightcyan,lightcyan
16275,HAUS8,yellow,black,sienna3
16276,MYO9B,darkgrey,darkgrey,darkmagenta
16277,USE1,brown,brown,green
16278,OCEL1,blue,blue,turquoise
16279,NR2F6,purple,purple,green
16280,USHBP1,grey,grey,turquoise
16281,BABAM1,grey60,grey60,turquoise
16282,ANKLE1,brown,brown,yellow
16283,ABHD8,lightgreen,brown,green
16284,MRPL34,blue,blue,white
16285,DDA1,brown,brown,tan
16286,ANO8,yellow,black,yellow
16287,GTPBP3,brown,brown,green
16288,PLVAP,greenyellow,greenyellow,cyan
16289,BST2,darkgreen,darkgreen,grey
16290,BISPR,greenyellow,greenyellow,grey
16291,MVB12A,blue,blue,turquoise
16292,TMEM221,tan,grey60,turquoise
16293,SLC27A1,blue,blue,turquoise
16294,PGLS,blue,blue,turquoise
16295,COLGALT1,brown,brown,green
16296,UNC13A,black,black,lightyellow
16297,MAP1S,yellow,black,yellow
16298,FCHO1,brown,brown,yellow
16299,JAK3,magenta,ivory,green
16300,RPL18A,blue,blue,turquoise
16301,CCDC124,brown,brown,green
16302,KCNN1,lightgreen,brown,green
16303,RNA5SP468,brown,brown,green
16304,ARRDC2,grey,grey,grey
16305,IL12RB1,blue,blue,turquoise
16306,MAST3,black,black,yellow
16307,MPV17L2,purple,purple,turquoise
16308,RAB3A,black,black,yellow
16309,PDE4C,brown,brown,sienna3
16310,KIAA1683,yellow,black,yellow
16311,JUND,blue,blue,turquoise
16312,LSM4,plum1,plum1,white
16313,PGPEP1,brown,brown,green
16314,LRRC25,greenyellow,greenyellow,sienna3
16315,SSBP4,plum1,plum1,white
16316,ISYNA1,brown,brown,green
16317,ELL,yellow,black,yellow
16318,FKBP8,blue,blue,turquoise
16319,KXD1,blue,blue,turquoise
16320,UBA52,purple,purple,greenyellow
16321,CRLF1,brown,brown,green
16322,C19orf60,plum1,plum1,turquoise
16323,TMEM59L,yellow,black,green
16324,KLHL26,yellow,black,green
16325,CRTC1,yellow,black,yellow
16326,UPF1,yellow,black,yellow
16327,CERS1,lightsteelblue1,lightsteelblue1,brown4
16328,COPE,tan,grey60,turquoise
16329,DDX49,lightgreen,brown,green
16330,HOMER3,blue,blue,turquoise
16331,SUGP2,blue,blue,turquoise
16332,ARMC6,blue,blue,turquoise
16333,SLC25A42,brown,brown,green
16334,TMEM161A,lightgreen,brown,green
16335,BORCS8,grey60,grey60,turquoise
16336,RFXANK,blue,blue,turquoise
16337,NR2C2AP,tan,grey60,turquoise
16338,NCAN,blue,blue,green
16339,RNU6-1028P,red,red,darkred
16340,SUGP1,blue,blue,sienna3
16341,MAU2,yellow,black,sienna3
16342,GATAD2A,brown,brown,yellow
16343,TSSK6,brown,brown,greenyellow
16344,NDUFA13,darkgreen,darkgreen,skyblue3
16345,YJEFN3,darkgreen,darkgreen,greenyellow
16346,PBX4,yellow,black,yellow
16347,PHF5CP,yellow,black,grey
16348,LPAR2,yellow,black,yellow
16349,GMIP,blue,blue,turquoise
16350,ATP13A1,yellow,black,yellow
16351,ZNF101,pink,pink,mediumpurple3
16352,ZNF14,turquoise,turquoise,darkred
16353,ZNF506,turquoise,turquoise,midnightblue
16354,ZNF253,darkred,darkred,salmon
16355,ZNF93,red,red,midnightblue
16356,ZNF682,midnightblue,midnightblue,darkred
16357,ZNF90,greenyellow,greenyellow,cyan
16358,ZNF486,darkslateblue,brown4,darkred
16359,ZNF826P,grey,grey,darkred
16360,MIR1270,grey,grey,grey
16361,ZNF737,red,red,midnightblue
16362,VN1R78P,grey,grey,darkred
16363,ZNF626,green,white,brown
16364,ZNF66,red,red,midnightblue
16365,ZNF85,midnightblue,midnightblue,darkred
16366,ZNF430,red,red,darkred
16367,VN1R80P,grey,grey,grey
16368,ZNF714,turquoise,turquoise,darkred
16369,VN1R81P,turquoise,turquoise,darkred
16370,ZNF431,red,red,brown
16371,VN1R83P,turquoise,turquoise,darkred
16372,ZNF708,red,red,darkred
16373,ZNF738,turquoise,turquoise,darkred
16374,ZNF493,paleturquoise,darkred,royalblue
16375,LINC00664,grey,grey,midnightblue
16376,ZNF429,red,red,salmon
16377,VN1R84P,green,white,grey
16378,ZNF100,green,white,brown
16379,ZNF43,midnightblue,midnightblue,darkred
16380,ZNF208,grey,grey,grey
16381,ZNF257,grey,grey,darkred
16382,VN1R85P,grey,grey,grey
16383,ZNF676,turquoise,turquoise,darkred
16384,RPL34P34,turquoise,turquoise,darkred
16385,ZNF98,turquoise,turquoise,darkred
16386,BNIP3P32,turquoise,turquoise,darkred
16387,BNIP3P33,turquoise,turquoise,darkred
16388,ZNF209P,turquoise,turquoise,darkred
16389,ZNF492,turquoise,turquoise,darkred
16390,ZNF99,turquoise,turquoise,darkred
16391,ZNF728,turquoise,turquoise,darkred
16392,ZNF730,turquoise,turquoise,brown
16393,ZNF724P,turquoise,turquoise,darkred
16394,IPO5P1,midnightblue,midnightblue,turquoise
16395,ZNF91,red,red,salmon
16396,ZNF725P,grey,grey,grey
16397,ZNF675,red,red,midnightblue
16398,ZNF681,white,white,lightcyan1
16399,RPSAP58,grey,grey,mediumpurple3
16400,ZNF726,grey,grey,grey
16401,ZNF254,red,red,midnightblue
16402,LINC00662,turquoise,turquoise,darkred
16403,MAN1A2P1,brown,brown,grey
16404,LINC01532,grey,grey,grey
16405,UQCRFS1,pink,pink,mediumpurple3
16406,VSTM2B,grey,grey,grey
16407,POP4,darkslateblue,brown4,darkred
16408,PLEKHF1,grey,grey,turquoise
16409,C19orf12,blue,blue,turquoise
16410,CCNE1,blue,blue,turquoise
16411,URI1,red,red,brown
16412,TAF9P3,grey,grey,grey
16413,ZNF536,magenta,ivory,tan
16414,TSHZ3,black,black,yellow
16415,ZNF507,violet,violet,violet
16416,DPY19L3,sienna3,sienna3,paleturquoise
16417,PDCD5,turquoise,turquoise,darkred
16418,ANKRD27,brown,brown,sienna3
16419,RN7SL789P,brown,brown,green
16420,RGS9BP,brown,brown,greenyellow
16421,NUDT19,turquoise,turquoise,brown
16422,SLC7A9,grey,grey,grey
16423,CEP89,brown,brown,sienna3
16424,FAAP24,blue,blue,grey
16425,RHPN2,turquoise,turquoise,darkred
16426,GPATCH1,lightgreen,brown,green
16427,LRP3,lightgreen,brown,green
16428,SLC7A10,grey60,grey60,turquoise
16429,CEBPA,purple,purple,greenyellow
16430,CEBPA-AS1,blue,blue,turquoise
16431,CEBPG,steelblue,darkgreen,lightgreen
16432,PEPD,blue,blue,turquoise
16433,CHST8,brown,brown,green
16434,KCTD15,brown,brown,sienna3
16435,LSM14A,green,white,brown
16436,KIAA0355,brown,brown,sienna3
16437,GPI,yellow,black,lightyellow
16438,PDCD2L,lightyellow,lightyellow,mediumpurple3
16439,UBA2,turquoise,turquoise,darkred
16440,WTIP,darkturquoise,darkturquoise,green
16441,ZNF807,turquoise,turquoise,midnightblue
16442,SCGB1B2P,blue,blue,turquoise
16443,SCGB2B2,ivory,ivory,grey
16444,ZNF302,darkorange,darkorange,grey60
16445,ZNF181,skyblue3,darkorange,brown
16446,ZNF599,lightyellow,lightyellow,turquoise
16447,ZNF30-AS1,pink,pink,mediumpurple3
16448,ZNF30,darkred,darkred,grey
16449,ZNF792,blue,blue,turquoise
16450,GRAMD1A,yellow,black,yellow
16451,SCN1B,blue,blue,turquoise
16452,HPN,blue,blue,white
16453,HPN-AS1,darkgrey,darkgrey,turquoise
16454,FXYD3,brown,brown,sienna3
16455,LGI4,brown,brown,greenyellow
16456,FXYD1,grey60,grey60,turquoise
16457,FXYD7,blue,blue,turquoise
16458,FXYD5,yellow,black,yellow
16459,LSR,grey,grey,turquoise
16460,USF2,lightgreen,brown,green
16461,HAMP,royalblue,royalblue,darkorange
16462,MAG,skyblue,skyblue,orangered4
16463,CD22,thistle2,thistle2,thistle2
16464,DMKN,blue,blue,turquoise
16465,TMEM147-AS1,blue,blue,turquoise
16466,TMEM147,tan,grey60,turquoise
16467,ATP4A,grey,grey,tan
16468,HAUS5,brown,brown,sienna3
16469,RBM42,plum1,plum1,white
16470,COX6B1,tan,grey60,turquoise
16471,KMT2B,black,black,yellow
16472,U2AF1L4,blue,blue,turquoise
16473,PSENEN,grey60,grey60,turquoise
16474,LIN37,purple,purple,greenyellow
16475,HSPB6,yellow,black,yellow
16476,PROSER3,black,black,yellow
16477,ARHGAP33,yellow,black,yellow
16478,LINC01529,brown,brown,yellow
16479,NPHS1,brown,brown,green
16480,KIRREL2,brown,brown,green
16481,APLP1,yellow,black,yellow
16482,NFKBID,salmon,salmon,grey
16483,HCST,greenyellow,greenyellow,cyan
16484,TYROBP,greenyellow,greenyellow,cyan
16485,LRFN3,yellow,black,yellow
16486,SDHAF1,grey60,grey60,white
16487,ALKBH6,grey,grey,grey
16488,CLIP3,black,black,yellow
16489,THAP8,brown,brown,green
16490,WDR62,yellow,black,yellow
16491,POLR2I,tan,grey60,turquoise
16492,TBCB,blue,blue,turquoise
16493,CAPNS1,magenta,ivory,tan
16494,COX7A1,lightyellow,lightyellow,mediumpurple3
16495,ZNF565,paleturquoise,darkred,royalblue
16496,ZNF146,red,red,darkred
16497,LINC00665,yellow,black,yellow
16498,ZFP14,turquoise,turquoise,brown
16499,ZFP82,green,white,brown
16500,ZNF566,darkorange,darkorange,brown
16501,CTBP2P7,grey,grey,grey
16502,ZNF260,red,red,brown
16503,ZNF529,turquoise,turquoise,brown
16504,ZNF529-AS1,grey,grey,grey
16505,ZNF382,darkred,darkred,salmon
16506,ZNF461,red,red,brown
16507,LINC01534,yellow,black,sienna3
16508,ZNF567,red,red,salmon
16509,ZNF850,turquoise,turquoise,brown
16510,ZNF790-AS1,grey,grey,grey
16511,ZNF790,skyblue3,darkorange,grey60
16512,ZNF345,turquoise,turquoise,darkred
16513,ZNF829,turquoise,turquoise,brown
16514,RPL31P61,grey,grey,grey
16515,ZNF568,turquoise,turquoise,brown
16516,ZNF420,yellowgreen,yellowgreen,floralwhite
16517,ZNF585A,cyan,cyan,darkgreen
16518,ZNF585B,saddlebrown,saddlebrown,lightyellow
16519,ZNF383,turquoise,turquoise,darkred
16520,LINC01535,blue,blue,turquoise
16521,HKR1,yellow,black,sienna3
16522,ZNF527,turquoise,turquoise,brown
16523,ZNF569,red,red,brown
16524,ZNF570,red,red,brown
16525,ZNF793-AS1,lightyellow,lightyellow,mediumpurple3
16526,ZNF793,salmon,salmon,salmon
16527,ZNF571-AS1,yellow,black,yellow
16528,ZNF540,turquoise,turquoise,darkred
16529,ZNF571,green,white,brown
16530,ZFP30,turquoise,turquoise,darkred
16531,ZNF781,salmon,salmon,lightgreen
16532,ZNF607,grey,grey,darkred
16533,ZNF573,turquoise,turquoise,brown
16534,SIPA1L3,yellow,black,yellow
16535,RN7SL663P,royalblue,royalblue,yellow
16536,DPF1,lightgreen,brown,green
16537,SPINT2,grey60,grey60,turquoise
16538,PPP1R14A,blue,blue,turquoise
16539,YIF1B,blue,blue,turquoise
16540,KCNK6,brown,brown,grey
16541,CATSPERG,brown,brown,yellow
16542,PSMD8,tan,grey60,turquoise
16543,GGN,brown,brown,green
16544,SPRED3,lightcyan1,lightcyan1,yellow
16545,FAM98C,purple,purple,greenyellow
16546,RYR1,brown,brown,yellow
16547,MAP4K1,yellow,black,yellow
16548,EIF3K,blue,blue,turquoise
16549,ACTN4,yellow,black,yellow
16550,ECH1,blue,blue,turquoise
16551,HNRNPL,grey60,grey60,turquoise
16552,RINL,blue,blue,turquoise
16553,SIRT2,purple,purple,greenyellow
16554,NFKBIB,plum1,plum1,white
16555,CCER2,brown,brown,green
16556,SARS2,blue,blue,turquoise
16557,MRPS12,blue,blue,turquoise
16558,FBXO17,yellow,black,sienna3
16559,FBXO27,blue,blue,turquoise
16560,ACP7,brown,brown,turquoise
16561,PAK4,lightgreen,brown,green
16562,LRFN1,yellow,black,yellow
16563,GMFG,grey60,grey60,turquoise
16564,SAMD4B,yellow,black,yellow
16565,RN7SL566P,darkred,darkred,brown
16566,PAF1,brown,brown,green
16567,MED29,blue,blue,turquoise
16568,ZFP36,royalblue,royalblue,darkorange
16569,PLEKHG2,yellow,black,yellow
16570,RPS16,yellow,black,yellow
16571,SUPT5H,brown,brown,green
16572,TIMM50,blue,blue,turquoise
16573,DLL3,tan,grey60,turquoise
16574,EID2B,turquoise,turquoise,darkred
16575,EID2,pink,pink,mediumpurple3
16576,DYRK1B,yellow,black,yellow
16577,MIR6719,grey,grey,grey
16578,FBL,blue,blue,turquoise
16579,FCGBP,yellow,black,yellow
16580,PRR13P5,brown,brown,green
16581,PSMC4,blue,blue,turquoise
16582,ZNF546,skyblue3,darkorange,lightgreen
16583,ZNF780B,skyblue3,darkorange,grey60
16584,ZNF780A,darkorange,darkorange,brown
16585,VN1R96P,brown,brown,grey
16586,MAP3K10,lightgreen,brown,green
16587,TTC9B,tan,grey60,turquoise
16588,AKT2,lightgreen,brown,sienna3
16589,MIR641,grey,grey,grey
16590,RNU6-945P,brown,brown,grey
16591,C19orf47,brown,brown,green
16592,PLD3,yellow,black,green
16593,MIR6796,grey,grey,grey
16594,PRX,green,white,brown
16595,SERTAD1,darkgreen,darkgreen,grey
16596,SERTAD3,greenyellow,greenyellow,brown
16597,BLVRB,grey60,grey60,turquoise
16598,SPTBN4,yellow,black,yellow
16599,SHKBP1,brown,brown,sienna3
16600,LTBP4,yellow,black,yellow
16601,NUMBL,yellow,black,green
16602,ADCK4,blue,blue,turquoise
16603,RNU6-195P,grey,grey,darkred
16604,ITPKC,yellow,black,yellow
16605,C19orf54,blue,blue,turquoise
16606,SNRPA,brown,brown,green
16607,RAB4B,tan,grey60,turquoise
16608,EGLN2,blue,blue,turquoise
16609,CYP2T1P,blue,blue,turquoise
16610,CYP2G1P,midnightblue,midnightblue,grey
16611,CYP2B7P,midnightblue,midnightblue,grey
16612,AXL,grey,grey,mediumpurple3
16613,HNRNPUL1,yellow,black,yellow
16614,TGFB1,greenyellow,greenyellow,grey
16615,CCDC97,brown,brown,green
16616,TMEM91,tan,grey60,turquoise
16617,B9D2,blue,blue,turquoise
16618,EXOSC5,tan,grey60,turquoise
16619,BCKDHA,tan,grey60,turquoise
16620,ATP5SL,purple,purple,greenyellow
16621,PCAT19,darkgreen,darkgreen,skyblue3
16622,LINC01480,greenyellow,greenyellow,cyan
16623,CEACAM21,greenyellow,greenyellow,cyan
16624,RPS19,tan,grey60,turquoise
16625,ARHGEF1,thistle2,thistle2,thistle2
16626,RABAC1,plum1,plum1,white
16627,ATP1A3,black,black,yellow
16628,GRIK5,black,black,yellow
16629,ZNF574,lightgreen,brown,sienna3
16630,POU2F2,brown,brown,green
16631,DEDD2,brown,brown,greenyellow
16632,ZNF526,brown,brown,green
16633,GSK3A,brown,brown,sienna3
16634,ERF,blue,blue,turquoise
16635,CIC,yellow,black,yellow
16636,PAFAH1B3,purple,purple,turquoise
16637,PRR19,brown,brown,green
16638,TMEM145,yellow,black,yellow
16639,MEGF8,yellow,black,yellow
16640,CNFN,blue,blue,turquoise
16641,LIPE-AS1,blue,blue,turquoise
16642,LIPE,yellow,black,green
16643,RNU4-60P,grey,grey,grey
16644,CEACAMP5,midnightblue,midnightblue,darkred
16645,RPS10P28,grey,grey,grey
16646,CD177P1,tan,grey60,turquoise
16647,PHLDB3,yellow,black,yellow
16648,ETHE1,blue,blue,turquoise
16649,ZNF575,yellow,black,green
16650,XRCC1,blue,blue,turquoise
16651,PINLYP,blue,blue,turquoise
16652,IRGQ,blue,blue,tan
16653,ZNF576,tan,grey60,turquoise
16654,ZNF428,blue,blue,white
16655,CADM4,grey60,grey60,turquoise
16656,PLAUR,royalblue,royalblue,darkorange
16657,SMG9,yellow,black,sienna3
16658,KCNN4,brown,brown,green
16659,LYPD5,brown,brown,green
16660,ZNF283,turquoise,turquoise,darkred
16661,ZNF404,green,white,brown
16662,ZNF45,salmon,salmon,grey
16663,ZNF221,darkred,darkred,grey
16664,ZNF155,turquoise,turquoise,grey
16665,ZNF230,turquoise,turquoise,darkred
16666,ZNF222,turquoise,turquoise,darkred
16667,ZNF223,pink,pink,darkred
16668,ZNF284,turquoise,turquoise,darkred
16669,ZNF224,red,red,salmon
16670,ZNF225,turquoise,turquoise,darkred
16671,ZNF234,skyblue3,darkorange,brown
16672,ZNF226,darkred,darkred,brown
16673,ZNF227,skyblue3,darkorange,royalblue
16674,ZNF235,salmon,salmon,royalblue
16675,ZNF233,grey,grey,grey
16676,ZNF112,turquoise,turquoise,darkred
16677,ZNF285,grey,grey,grey
16678,ZNF229,green,white,brown
16679,ZNF180,turquoise,turquoise,darkred
16680,PVR,brown,brown,yellow
16681,CEACAM19,yellow,black,yellow
16682,BCL3,royalblue,royalblue,darkorange
16683,BCAM,brown,brown,sienna3
16684,NECTIN2,brown,brown,green
16685,TOMM40,blue,blue,turquoise
16686,APOE,lightsteelblue1,lightsteelblue1,darkred
16687,APOC1,pink,pink,mediumpurple3
16688,CLPTM1,yellow,black,yellow
16689,RELB,royalblue,royalblue,yellow
16690,CLASRP,thistle2,thistle2,thistle2
16691,RNU6-611P,grey,grey,grey
16692,GEMIN7,purple,purple,greenyellow
16693,MARK4,yellow,black,yellow
16694,PPP1R37,lightgreen,brown,green
16695,EIF5AP3,brown,brown,sienna3
16696,TRAPPC6A,grey60,grey60,turquoise
16697,BLOC1S3,brown,brown,green
16698,ERCC2,lightgreen,brown,green
16699,PPP1R13L,grey,grey,grey
16700,CD3EAP,brown,brown,greenyellow
16701,ERCC1,blue,blue,turquoise
16702,FOSB,lightcyan1,lightcyan1,darkorange
16703,RTN2,lightgreen,brown,green
16704,PPM1N,yellow,black,yellow
16705,VASP,brown,brown,yellow
16706,OPA3,blue,blue,tan
16707,GPR4,royalblue,royalblue,darkorange
16708,EML2,blue,blue,turquoise
16709,GIPR,purple,purple,greenyellow
16710,SNRPD2,grey60,grey60,turquoise
16711,QPCTL,blue,blue,tan
16712,FBXO46,brown,brown,green
16713,SIX5,brown,brown,greenyellow
16714,DMPK,brown,brown,sienna3
16715,DMWD,lightgreen,brown,green
16716,SYMPK,yellow,black,yellow
16717,IRF2BP1,lightgreen,brown,green
16718,MYPOP,brown,brown,green
16719,NOVA2,black,black,yellow
16720,CCDC61,brown,brown,green
16721,MIR769,grey,grey,mediumpurple3
16722,IGFL4,salmon,salmon,grey
16723,IGFL2,black,black,grey
16724,IGFL1P1,blue,blue,turquoise
16725,RPL12P41,grey,grey,grey
16726,HIF3A,blue,blue,grey
16727,PPP5C,blue,blue,turquoise
16728,CCDC8,grey,grey,grey
16729,PNMAL1,tan,grey60,turquoise
16730,PPP5D1,brown,brown,grey
16731,PNMAL2,yellow,black,green
16732,CALM3,blue,blue,green
16733,GNG8,grey,grey,grey
16734,DACT3,blue,blue,green
16735,DACT3-AS1,magenta,ivory,turquoise
16736,PRKD2,purple,purple,greenyellow
16737,RN7SL364P,grey,grey,grey
16738,STRN4,lightgreen,brown,green
16739,FKRP,magenta,ivory,green
16740,SLC1A5,greenyellow,greenyellow,cyan
16741,AP2S1,tan,grey60,turquoise
16742,ARHGAP35,brown,brown,yellow
16743,NPAS1,brown,brown,green
16744,TMEM160,plum1,plum1,white
16745,ZC3H4,yellow,black,yellow
16746,SAE1,blue,blue,turquoise
16747,BBC3,brown,brown,green
16748,CCDC9,brown,brown,yellow
16749,INAFM1,blue,blue,turquoise
16750,C5AR1,royalblue,royalblue,darkorange
16751,C5AR2,grey,grey,grey
16752,DHX34,brown,brown,sienna3
16753,MEIS3,blue,blue,turquoise
16754,SLC8A2,yellow,black,yellow
16755,KPTN,brown,brown,green
16756,NAPA-AS1,purple,purple,greenyellow
16757,NAPA,blue,blue,tan
16758,ZNF541,yellow,black,green
16759,GLTSCR1,yellow,black,yellow
16760,EHD2,yellow,black,yellow
16761,GLTSCR2,lightgreen,brown,white
16762,SEPW1,grey60,grey60,turquoise
16763,PLA2G4C,yellow,black,yellow
16764,LIG1,blue,blue,turquoise
16765,C19orf68,skyblue3,darkorange,grey
16766,ZNF114,darkred,darkred,grey
16767,CARD8,greenyellow,greenyellow,cyan
16768,CARD8-AS1,grey,grey,grey
16769,EMP3,grey,grey,grey
16770,TMEM143,blue,blue,tan
16771,KDELR1,magenta,ivory,tan
16772,GRIN2D,yellow,black,yellow
16773,GRWD1,brown,brown,green
16774,KCNJ14,brown,brown,grey
16775,CYTH2,purple,purple,turquoise
16776,LMTK3,yellow,black,yellow
16777,RPL18,blue,blue,turquoise
16778,SPHK2,lightgreen,brown,green
16779,DBP,brown,brown,green
16780,CA11,lightyellow,lightyellow,brown4
16781,NTN5,yellow,black,yellow
16782,MAMSTR,blue,blue,green
16783,RASIP1,yellow,black,yellow
16784,IZUMO1,grey,grey,grey
16785,FUT1,brown,brown,green
16786,BCAT2,brown,brown,yellow
16787,HSD17B14,blue,blue,turquoise
16788,PLEKHA4,lightcyan,lightcyan,lightcyan
16789,PPP1R15A,royalblue,royalblue,yellow
16790,TULP2,brown,brown,green
16791,NUCB1,yellow,black,yellow
16792,DHDH,blue,blue,turquoise
16793,BAX,purple,purple,greenyellow
16794,FTL,purple,purple,greenyellow
16795,GYS1,brown,brown,sienna3
16796,RUVBL2,purple,purple,greenyellow
16797,SNRNP70,purple,purple,turquoise
16798,LIN7B,tan,grey60,turquoise
16799,C19orf73,brown,brown,green
16800,PPFIA3,lightgreen,brown,green
16801,HRC,grey,grey,grey
16802,TRPM4,brown,brown,yellow
16803,SLC6A16,yellow,black,yellow
16804,CD37,greenyellow,greenyellow,cyan
16805,TEAD2,brown,brown,sienna3
16806,SLC17A7,black,black,yellow
16807,PIH1D1,tan,grey60,turquoise
16808,ALDH16A1,brown,brown,turquoise
16809,RPL13A,blue,blue,turquoise
16810,RPS11,blue,blue,turquoise
16811,FCGRT,greenyellow,greenyellow,turquoise
16812,RCN3,brown,brown,green
16813,NOSIP,blue,blue,turquoise
16814,PRRG2,purple,purple,grey
16815,PRR12,black,black,yellow
16816,RRAS,blue,blue,sienna3
16817,SCAF1,black,black,yellow
16818,IRF3,purple,purple,greenyellow
16819,BCL2L12,grey,grey,grey
16820,PRMT1,tan,grey60,turquoise
16821,ADM5,brown,brown,green
16822,CPT1C,yellow,black,green
16823,AP2A1,black,black,yellow
16824,FUZ,purple,purple,greenyellow
16825,MED25,brown,brown,yellow
16826,PTOV1-AS1,darkgreen,darkgreen,grey
16827,PTOV1,lightgreen,brown,green
16828,PTOV1-AS2,magenta,ivory,green
16829,PNKP,brown,brown,green
16830,AKT1S1,brown,brown,green
16831,TBC1D17,yellow,black,yellow
16832,NUP62,yellow,black,yellow
16833,ATF5,yellow,black,yellow
16834,VRK3,brown,brown,sienna3
16835,ZNF473,darkgreen,darkgreen,skyblue3
16836,MYH14,yellow,black,thistle2
16837,KCNC3,yellow,black,yellow
