Order,Symbol,dynamicColors_GS5_prot,mergedColors,consensus_GS5
9562,FAM133CP,lightyellow,brown4,blue
9563,LINC00844,lightcyan,lightcyan,brown
9564,PHYHIPL,violet,violet,grey
9565,FAM13C,green,brown4,blue
9566,SLC16A9,yellowgreen,darkgrey,lightcyan
9567,CCDC6,midnightblue,midnightblue,pink
9568,ANK3,steelblue,ivory,steelblue
9569,CDK1,turquoise,turquoise,brown
9570,RHOBTB1,grey,grey,blue
9571,RNU2-72P,grey,grey,grey
9572,LINC00845,grey,grey,grey
9573,TMEM26,grey,grey,grey
9574,TMEM26-AS1,yellow,black,plum2
9575,C10orf107,turquoise,turquoise,brown
9576,ARID5B,midnightblue,midnightblue,pink
9577,RTKN2,darkturquoise,darkturquoise,blue
9578,ZNF365,brown,brown,magenta
9579,ADO,blue,blue,floralwhite
9580,EGR2,thistle2,thistle2,grey
9581,NRBF2,blue,blue,green
9582,JMJD1C,lightyellow,brown4,blue
9583,MIR1296,brown,brown,magenta
9584,REEP3,orange,orange,violet
9585,ANXA2P3,white,darkorange,brown
9586,CTNNA3,skyblue,skyblue,darkmagenta
9587,LRRTM3,midnightblue,midnightblue,darkgrey
9588,MIR7151,grey,grey,grey
9589,DNAJC12,lightcyan,lightcyan,purple
9590,RN7SL394P,grey,grey,grey
9591,SIRT1,brown4,brown4,blue
9592,HERC4,lightgreen,lightgreen,darkred
9593,RN7SL220P,yellow,black,grey
9594,POU5F1P5,grey,grey,greenyellow
9595,ATOH7,lightcyan,lightcyan,midnightblue
9596,PBLD,darkorange,darkorange,royalblue
9597,HNRNPH3,darkgreen,darkgreen,sienna3
9598,RUFY2,lightyellow,brown4,blue
9599,DNA2,darkgreen,darkgreen,greenyellow
9600,SLC25A16,turquoise,turquoise,brown
9601,TET1,grey,grey,blue
9602,COX20P1,turquoise,turquoise,brown
9603,CCAR1,salmon,salmon,tan
9604,MIR1254-1,magenta,magenta,grey
9605,STOX1,green,brown4,blue
9606,RNU6-697P,red,darkgrey,greenyellow
9607,DDX50,salmon,salmon,brown
9608,DDX21,saddlebrown,saddlebrown,greenyellow
9609,KIF1BP,grey,grey,grey
9610,MED28P1,turquoise,turquoise,grey
9611,SRGN,darkred,darkred,darkturquoise
9612,VPS26A,darkturquoise,darkturquoise,lightcyan
9613,SUPV3L1,grey,grey,grey
9614,HKDC1,grey,grey,grey
9615,HK1,cyan,brown,pink
9616,TACR2,grey,grey,grey
9617,TSPAN15,orange,orange,violet
9618,C10orf35,greenyellow,blue,green
9619,COL13A1,turquoise,turquoise,brown
9620,H2AFY2,blue,blue,green
9621,AIFM2,yellow,black,plum2
9622,TYSND1,blue,blue,green
9623,SAR1A,turquoise,turquoise,floralwhite
9624,CALM2P2,plum1,plum1,tan
9625,PPA1,tan,tan,purple
9626,NPFFR1,orange,orange,brown
9627,LRRC20,blue,blue,green
9628,CEP57L1P1,grey,grey,grey
9629,EIF4EBP2,red,darkgrey,lightcyan
9630,PALD1,magenta,magenta,cyan
9631,ADAMTS14,grey,grey,grey
9632,SGPL1,magenta,magenta,grey
9633,PCBD1,yellow,black,plum2
9634,UNC5B,yellow,black,plum2
9635,SLC29A3,black,black,plum2
9636,CDH23,brown,brown,plum2
9637,C10orf105,grey,grey,pink
9638,C10orf54,yellow,black,plum2
9639,PSAP,blue,blue,green
9640,RNU7-38P,grey,grey,grey
9641,CHST3,grey,grey,grey
9642,SPOCK2,blue,blue,green
9643,ASCC1,grey,grey,grey
9644,ANAPC16,darkgrey,darkgrey,darkorange
9645,DDIT4,darkred,darkred,grey
9646,DNAJB12,black,black,plum2
9647,MICU1,brown,brown,magenta
9648,MCU,grey,grey,darkred
9649,RPL17P50,darkgreen,darkgreen,sienna3
9650,P4HA1,mediumpurple3,darkolivegreen,darkred
9651,NUDT13,grey,grey,purple
9652,ECD,pink,pink,grey
9653,FAM149B1,greenyellow,blue,brown
9654,DNAJC9,lightgreen,lightgreen,darkorange
9655,EIF4A2P2,green,brown4,brown
9656,MRPS16,greenyellow,blue,ivory
9657,CFAP70,skyblue3,saddlebrown,greenyellow
9658,ANXA7,lightcyan,lightcyan,floralwhite
9659,MSS51,yellow,black,grey
9660,PPP3CB,midnightblue,midnightblue,darkgrey
9661,PPP3CB-AS1,grey,grey,grey
9662,USP54,skyblue,skyblue,darkmagenta
9663,RNU6-883P,grey,grey,tan
9664,MYOZ1,grey,grey,grey
9665,BMS1P4,turquoise,turquoise,brown
9666,GLUD1P3,sienna3,sienna3,greenyellow
9667,DUSP8P5,brown,brown,plum2
9668,SEC24C,brown,brown,plum2
9669,FUT11,grey,grey,grey
9670,CHCHD1,tan,tan,purple
9671,ZSWIM8,brown,brown,plum2
9672,NDST2,grey,grey,grey
9673,CAMK2G,pink,pink,green
9674,PLAU,grey60,grey60,grey60
9675,VCL,grey60,grey60,grey60
9676,AP3M1,grey,grey,darkred
9677,ADK,lightyellow,brown4,blue
9678,RPSAP6,yellow,black,plum2
9679,MRPL35P3,grey,grey,grey
9680,POLR3DP1,grey,grey,grey
9681,KAT6B,brown,brown,grey
9682,SAMD8,green,brown4,blue
9683,VDAC2,tan,tan,midnightblue
9684,COMTD1,lightcyan1,lightcyan1,paleturquoise
9685,ZNF503,brown,brown,pink
9686,ZNF503-AS2,purple,purple,green
9687,C10orf11,salmon,salmon,tan
9688,KCNMA1,steelblue,ivory,steelblue
9689,COX6CP15,grey,grey,grey
9690,DLG5,brown,brown,plum2
9691,RN7SL284P,grey,grey,grey
9692,DLG5-AS1,blue,blue,grey
9693,POLR3A,cyan,brown,pink
9694,RPS24,darkorange2,darkorange2,mediumpurple3
9695,LINC00856,grey,grey,grey
9696,ZMIZ1-AS1,brown,brown,plum2
9697,ZMIZ1,cyan,brown,pink
9698,PPIF,blue,blue,green
9699,ZCCHC24,skyblue,skyblue,darkmagenta
9700,EIF5AL1,purple,purple,plum2
9701,SFTPA2,blue,blue,green
9702,MBL3P,grey,grey,green
9703,NUTM2B-AS1,grey,grey,grey
9704,MBL1P,blue,blue,grey
9705,SFTPD,blue,blue,green
9706,SFTPD-AS1,grey,grey,pink
9707,TMEM254-AS1,turquoise,turquoise,blue
9708,TMEM254,grey,grey,grey
9709,PLAC9,royalblue,royalblue,grey
9710,ANXA11,brown,brown,plum2
9711,EIF5AP4,turquoise,turquoise,brown
9712,DYDC2,green,brown4,blue
9713,FAM213A,turquoise,turquoise,purple
9714,TSPAN14,brown,brown,plum2
9715,NRG3,cyan,brown,pink
9716,RNU6-441P,grey,grey,grey
9717,GHITM,tan,tan,brown
9718,CDHR1,brown,brown,plum2
9719,RGR,grey,grey,grey
9720,CCSER2,darkturquoise,darkturquoise,darkgrey
9721,TNPO1P1,grey,grey,grey
9722,RPS3AP5,green,brown4,blue
9723,GRID1,pink,pink,magenta
9724,RN7SKP238,grey,grey,grey
9725,MIR346,yellow,black,salmon
9726,WAPL,brown4,brown4,blue
9727,OPN4,brown,brown,plum2
9728,LDB3,skyblue,skyblue,darkmagenta
9729,BMPR1A,yellowgreen,darkgrey,lightcyan
9730,RNU1-19P,grey,grey,grey
9731,MMRN2,grey60,grey60,grey60
9732,SNCG,blue,blue,green
9733,ADIRF-AS1,yellow,black,green
9734,ADIRF,greenyellow,blue,green
9735,RNU6-529P,grey,grey,grey
9736,GLUD1,violet,violet,yellowgreen
9737,FAM35A,green,brown4,blue
9738,NUTM2A-AS1,green,brown4,blue
9739,LINC00863,blue,blue,green
9740,NUTM2D,blue,blue,green
9741,MINPP1,red,darkgrey,darkorange
9742,PAPSS2,grey,grey,grey
9743,ATAD1,turquoise,turquoise,brown
9744,CFL1P1,brown,brown,plum2
9745,KLLN,yellow,black,plum2
9746,PTEN,red,darkgrey,lightcyan
9747,RNLS,grey,grey,grey
9748,LIPJ,turquoise,turquoise,brown
9749,STAMBPL1,green,brown4,grey
9750,ACTA2-AS1,midnightblue,midnightblue,pink
9751,ACTA2,grey60,grey60,grey60
9752,FAS,grey,grey,grey
9753,CH25H,magenta,magenta,grey
9754,LIPA,orange,orange,violet
9755,IFIT2,turquoise,turquoise,brown
9756,IFIT3,turquoise,turquoise,brown
9757,IFIT1,floralwhite,darkgrey,purple
9758,IFIT5,turquoise,turquoise,brown
9759,PANK1,red,darkgrey,lightcyan
9760,MIR107,grey,grey,grey
9761,KIF20B,salmon,salmon,blue
9762,LINC00865,grey,grey,grey
9763,LINC01374,turquoise,turquoise,brown
9764,HTR7,orangered4,orangered4,plum2
9765,RPP30,turquoise,turquoise,brown
9766,PCGF5,turquoise,turquoise,brown
9767,HECTD2,green,brown4,blue
9768,PPP1R3C,violet,violet,yellowgreen
9769,TNKS2-AS1,turquoise,turquoise,brown
9770,TNKS2,darkturquoise,darkturquoise,darkgrey
9771,SRP9P1,plum1,plum1,lightcyan1
9772,FGFBP3,turquoise,turquoise,brown
9773,BTAF1,salmon,salmon,blue
9774,CPEB3,darkturquoise,darkturquoise,sienna3
9775,MARCH5,turquoise,turquoise,brown
9776,RNY3P12,grey,grey,grey
9777,IDE,lightyellow,brown4,blue
9778,KIF11,turquoise,turquoise,blue
9779,HHEX,magenta,magenta,cyan
9780,EXOC6,green,brown4,blue
9781,CYP26C1,blue,blue,green
9782,CYP26A1,orangered4,orangered4,orangered4
9783,MYOF,grey60,grey60,grey60
9784,FFAR4,royalblue,royalblue,grey
9785,RBP4,yellow,black,green
9786,FRA10AC1,turquoise,turquoise,blue
9787,LGI1,red,darkgrey,lightcyan
9788,SLC35G1,grey,grey,brown
9789,PIPSL,skyblue3,saddlebrown,grey
9790,PLCE1,grey60,grey60,grey60
9791,HDAC1P1,grey,grey,grey
9792,NOC3L,green,brown4,brown
9793,TBC1D12,turquoise,turquoise,brown
9794,HELLS,skyblue3,saddlebrown,greenyellow
9795,CYP2C8,grey,grey,grey
9796,PDLIM1,grey60,grey60,grey60
9797,SORBS1,midnightblue,midnightblue,pink
9798,ALDH18A1,brown,brown,magenta
9799,TCTN3,darkmagenta,darkmagenta,brown
9800,ENTPD1,magenta,magenta,brown
9801,ENTPD1-AS1,green,brown4,blue
9802,CC2D2B,darkorange,darkorange,royalblue
9803,CCNJ,darkorange,darkorange,royalblue
9804,MIR3157,turquoise,turquoise,brown
9805,ZNF518A,salmon,salmon,blue
9806,NPM1P25,floralwhite,darkgrey,purple
9807,BLNK,magenta,magenta,cyan
9808,OPALIN,orange,orange,violet
9809,TLL2,blue,blue,brown
9810,TM9SF3,turquoise,turquoise,brown
9811,PIK3AP1,magenta,magenta,cyan
9812,RPL13AP5,blue,blue,green
9813,LCOR,yellowgreen,darkgrey,lightcyan
9814,SLIT1,cyan,brown,plum2
9815,ARHGAP19-SLIT1,cyan,brown,pink
9816,ARHGAP19,turquoise,turquoise,brown
9817,FRAT1,blue,blue,midnightblue
9818,FRAT2,grey,grey,plum2
9819,RRP12,brown,brown,plum2
9820,PGAM1,grey,grey,grey
9821,EXOSC1,blue,blue,green
9822,ZDHHC16,blue,blue,plum2
9823,MMS19,brown,brown,magenta
9824,UBTD1,blue,blue,green
9825,ANKRD2,yellow,black,plum2
9826,HOGA1,grey,grey,green
9827,MORN4,yellow,black,plum2
9828,PI4K2A,pink,pink,magenta
9829,AVPI1,blue,blue,plum2
9830,MARVELD1,yellow,black,plum2
9831,ZFYVE27,blue,blue,green
9832,SFRP5,brown,brown,grey
9833,GOLGA7B,black,black,salmon
9834,CRTAC1,blue,blue,green
9835,R3HCC1L,lightgreen,lightgreen,greenyellow
9836,LOXL4,grey,grey,grey
9837,PYROXD2,paleturquoise,darkolivegreen,plum2
9838,HPS1,black,black,plum2
9839,HPSE2,turquoise,turquoise,brown
9840,ARL5AP2,red,darkgrey,lightcyan
9841,CNNM1,cyan,brown,pink
9842,GOT1,greenyellow,blue,midnightblue
9843,SLC25A28,purple,purple,plum2
9844,ENTPD7,brown,brown,plum2
9845,EBAG9P1,grey,grey,tan
9846,CUTC,turquoise,turquoise,brown
9847,COX15,grey,grey,grey
9848,DNMBP,midnightblue,midnightblue,pink
9849,ERLIN1,grey,grey,plum2
9850,CHUK,turquoise,turquoise,brown
9851,CWF19L1,turquoise,turquoise,brown
9852,SNORA12,sienna3,sienna3,purple
9853,BLOC1S2,tan,tan,brown
9854,PKD2L1,grey,grey,grey
9855,SCD,orange,orange,violet
9856,OLMALINC,yellow,black,plum2
9857,SEC31B,brown,brown,plum2
9858,NDUFB8,lightcyan,lightcyan,midnightblue
9859,HIF1AN,yellow,black,plum2
9860,SLF2,saddlebrown,saddlebrown,greenyellow
9861,MRPL43,blue,blue,paleturquoise
9862,SEMA4G,yellow,black,magenta
9863,C10orf2,yellow,black,plum2
9864,LZTS2,blue,blue,green
9865,PDZD7,blue,blue,green
9866,SFXN3,pink,pink,plum2
9867,KAZALD1,greenyellow,blue,green
9868,BTRC,yellow,black,magenta
9869,DPCD,lightcyan,lightcyan,midnightblue
9870,POLL,blue,blue,green
9871,FBXW4,purple,purple,plum2
9872,NPM3,greenyellow,blue,midnightblue
9873,MGEA5,green,brown4,blue
9874,KCNIP2-AS1,yellow,black,plum2
9875,KCNIP2,blue,blue,plum2
9876,C10orf76,midnightblue,midnightblue,plum2
9877,HPS6,blue,blue,green
9878,LDB1,pink,pink,green
9879,PPRC1,cyan,brown,pink
9880,NOLC1,darkgreen,darkgreen,grey
9881,ELOVL3,blue,blue,green
9882,GBF1,cyan,brown,pink
9883,NFKB2,paleturquoise,darkolivegreen,darkred
9884,PSD,black,black,green
9885,FBXL15,lightcyan1,lightcyan1,green
9886,CUEDC2,blue,blue,green
9887,RPARP-AS1,blue,blue,green
9888,MFSD13A,pink,pink,magenta
9889,ACTR1A,blue,blue,green
9890,SUFU,cyan,brown,pink
9891,RNU6-43P,grey,grey,grey
9892,TRIM8,brown,brown,plum2
9893,ARL3,greenyellow,blue,green
9894,SFXN2,brown,brown,magenta
9895,WBP1L,brown,brown,plum2
9896,RNU6-1231P,grey,grey,grey
9897,CYP17A1-AS1,grey,grey,blue
9898,PTGES3P4,grey,grey,grey
9899,BORCS7,turquoise,turquoise,brown
9900,CNNM2,brown,brown,pink
9901,NT5C2,lightgreen,lightgreen,greenyellow
9902,INA,steelblue,ivory,magenta
9903,PCGF6,turquoise,turquoise,brown
9904,RNU11-3P,grey,grey,grey
9905,TAF5,lightgreen,lightgreen,darkred
9906,USMG5,tan,tan,midnightblue
9907,PDCD11,brown,brown,plum2
9908,CALHM2,black,black,plum2
9909,CALHM1,blue,blue,plum2
9910,NEURL1,black,black,plum2
9911,SH3PXD2A,brown,brown,plum2
9912,OBFC1,grey,grey,green
9913,SLK,salmon,salmon,tan
9914,SFR1,turquoise,turquoise,brown
9915,CFAP43,grey,grey,greenyellow
9916,GSTO1,tan,tan,midnightblue
9917,MIR4482,brown,brown,plum2
9918,GSTO2,brown,brown,plum2
9919,ITPRIP,darkred,darkred,darkturquoise
9920,CFAP58-AS1,tan,tan,brown
9921,CFAP58,green,brown4,blue
9922,SORCS3,brown,brown,plum2
9923,YWHAZP5,plum1,plum1,blue
9924,SORCS1,brown,brown,plum2
9925,LINC01435,grey,grey,grey
9926,XPNPEP1,greenyellow,blue,ivory
9927,ADD3-AS1,grey,grey,grey
9928,ADD3,violet,violet,blue
9929,MXI1,green,brown4,blue
9930,SMNDC1,darkgreen,darkgreen,sienna3
9931,DUSP5,darkred,darkred,darkturquoise
9932,SMC3,salmon,salmon,tan
9933,RBM20,orangered4,orangered4,orangered4
9934,PDCD4,salmon,salmon,tan
9935,BBIP1,turquoise,turquoise,blue
9936,SHOC2,darkturquoise,darkturquoise,darkgrey
9937,MIR548E,grey,grey,grey
9938,ADRA2A,brown,brown,plum2
9939,GPAM,violet,violet,yellowgreen
9940,ACSL5,darkred,darkred,darkturquoise
9941,ZDHHC6,lightgreen,lightgreen,greenyellow
9942,VTI1A,midnightblue,midnightblue,pink
9943,MIR4295,grey,grey,grey
9944,TCF7L2,midnightblue,midnightblue,darkgrey
9945,HABP2,midnightblue,midnightblue,plum2
9946,CASP7,grey,grey,darkred
9947,DCLRE1A,turquoise,turquoise,brown
9948,NHLRC2,brown4,brown4,lightcyan
9949,ADRB1,grey,grey,grey
9950,CCDC186,salmon,salmon,tan
9951,TDRD1,grey,grey,grey
9952,VWA2,blue,blue,grey
9953,AFAP1L2,yellow,black,plum2
9954,ABLIM1,red,darkgrey,grey
9955,PPIAP19,grey,grey,grey
9956,FAM160B1,red,darkgrey,lightcyan
9957,TRUB1,turquoise,turquoise,brown
9958,ATRNL1,greenyellow,blue,brown
9959,GFRA1,orangered4,orangered4,orangered4
9960,C10orf82,grey,grey,grey
9961,HSPA12A,brown,brown,steelblue
9962,ENO4,white,darkorange,royalblue
9963,SHTN1,skyblue,skyblue,darkmagenta
9964,VAX1,brown,brown,plum2
9965,PDZD8,green,brown4,blue
9966,EMX2OS,purple,purple,grey
9967,EMX2,turquoise,turquoise,brown
9968,RAB11FIP2,green,brown4,blue
9969,CASC2,green,brown4,blue
9970,FAM204A,turquoise,turquoise,brown
9971,PRLHR,royalblue,royalblue,blue
9972,CACUL1,yellowgreen,darkgrey,lightcyan
9973,NANOS1,grey,grey,grey
9974,EIF3A,salmon,salmon,tan
9975,SNORA19,brown,brown,pink
9976,FAM45A,green,brown4,blue
9977,SFXN4,purple,purple,salmon
9978,PRDX3,tan,tan,midnightblue
9979,GRK5,yellow,black,plum2
9980,GRK5-IT1,green,brown4,blue
9981,RN7SL749P,grey,grey,grey
9982,RGS10,magenta,magenta,cyan
9983,TIAL1,darkturquoise,darkturquoise,darkgrey
9984,RAD1P1,yellow,black,plum2
9985,BAG3,paleturquoise,darkolivegreen,darkred
9986,INPP5F,grey,grey,grey
9987,RN7SL846P,grey,grey,grey
9988,MCMBP,darkgrey,darkgrey,brown
9989,SEC23IP,green,brown4,blue
9990,PLPP4,brown,brown,plum2
9991,LINC01561,brown,brown,plum2
9992,WDR11-AS1,darkturquoise,darkturquoise,grey
9993,WDR11,turquoise,turquoise,brown
9994,FGFR2,orange,orange,violet
9995,ATE1,bisque4,bisque4,royalblue
9996,ATE1-AS1,grey,grey,grey
9997,NSMCE4A,turquoise,turquoise,brown
9998,TACC2,cyan,brown,pink
9999,BTBD16,grey,grey,grey
10000,PLEKHA1,green,brown4,blue
10001,MIR3941,red,darkgrey,brown
10002,HTRA1,turquoise,turquoise,yellowgreen
10003,CUZD1,grey,grey,grey
10004,FAM24B,grey,grey,grey
10005,C10orf88,red,darkgrey,lightcyan
10006,PSTK,red,darkgrey,greenyellow
10007,IKZF5,lightgreen,lightgreen,lightcyan
10008,ACADSB,turquoise,turquoise,brown
10009,BUB3,bisque4,bisque4,brown
10010,GPR26,royalblue,royalblue,orange
10011,CPXM2,brown,brown,plum2
10012,CHST15,brown,brown,plum2
10013,OAT,tan,tan,brown
10014,NKX1-2,grey,grey,grey
10015,LHPP,pink,pink,plum2
10016,FAM53B,black,black,plum2
10017,FAM53B-AS1,grey,grey,grey
10018,METTL10,turquoise,turquoise,brown
10019,FAM175B,green,brown4,blue
10020,ZRANB1,green,brown4,blue
10021,CTBP2,yellow,black,plum2
10022,MIR4296,grey,grey,grey
10023,EDRF1,darkgrey,darkgrey,greenyellow
10024,UROS,lightcyan,lightcyan,midnightblue
10025,BCCIP,mediumpurple3,darkolivegreen,darkred
10026,DHX32,bisque4,bisque4,floralwhite
10027,RNU2-42P,lightgreen,lightgreen,greenyellow
10028,FANK1,yellow,black,plum2
10029,ADAM12,grey60,grey60,grey60
10030,LINC00601,skyblue,skyblue,darkmagenta
10031,C10orf90,skyblue,skyblue,darkmagenta
10032,DOCK1,skyblue,skyblue,darkmagenta
10033,FAM196A,grey,grey,grey
10034,CLRN3,green,brown4,blue
10035,PTPRE,steelblue,ivory,steelblue
10036,MGMT,brown,brown,plum2
10037,LINC00959,lightyellow,brown4,grey
10038,GLRX3,red,darkgrey,brown
10039,TCERG1L,brown,brown,plum2
10040,LINC01164,brown,brown,grey
10041,PPP2R2D,brown,brown,plum2
10042,BNIP3,turquoise,turquoise,brown
10043,JAKMIP3,brown,brown,plum2
10044,DPYSL4,yellow,black,plum2
10045,STK32C,black,black,plum2
10046,LRRC27,yellow,black,plum2
10047,PWWP2B,navajowhite2,lightcyan1,plum2
10048,INPP5A,yellow,black,plum2
10049,NKX6-2,grey,grey,plum2
10050,CFAP46,brown,brown,plum2
10051,LINC01166,blue,blue,green
10052,LINC01167,grey,grey,grey
10053,ADGRA1,brown,brown,magenta
10054,ADGRA1-AS1,blue,blue,green
10055,KNDC1,brown,brown,plum2
10056,ADAM8,yellow,black,plum2
10057,TUBGCP2,pink,pink,magenta
10058,ZNF511,purple,purple,salmon
10059,CALY,blue,blue,green
10060,BANF1P2,grey,grey,grey
10061,FUOM,blue,blue,green
10062,ECHS1,greenyellow,blue,midnightblue
10063,PAOX,blue,blue,green
10064,MTG1,yellow,black,plum2
10065,SPRN,pink,pink,magenta
10066,OR7M1P,grey,grey,grey
10067,CYP2E1,blue,blue,green
10068,SYCE1,grey,grey,grey
10069,AGGF1P2,salmon,salmon,tan
10070,BET1L,pink,pink,magenta
10071,RIC8A,blue,blue,green
10072,SIRT3,pink,pink,plum2
10073,PSMD13,greenyellow,blue,midnightblue
10074,ATHL1,purple,purple,plum2
10075,IFITM2,brown,brown,plum2
10076,IFITM1,grey60,grey60,plum2
10077,IFITM3,yellow,black,plum2
10078,B4GALNT4,black,black,plum2
10079,SIGIRR,black,black,green
10080,PTDSS2,lightsteelblue1,black,plum2
10081,RNH1,purple,purple,salmon
10082,HRAS,blue,blue,green
10083,LRRC56,yellow,black,plum2
10084,RASSF7,purple,purple,plum2
10085,MIR210HG,grey,grey,grey
10086,PHRF1,brown,brown,plum2
10087,IRF7,grey,grey,grey
10088,DRD4,brown,brown,green
10089,DEAF1,blue,blue,green
10090,EPS8L2,yellow,black,green
10091,TMEM80,purple,purple,salmon
10092,TALDO1,greenyellow,blue,midnightblue
10093,PDDC1,blue,blue,green
10094,CEND1,black,black,plum2
10095,SLC25A22,black,black,green
10096,PANO1,blue,blue,green
10097,PIDD1,black,black,plum2
10098,RPLP2,darkslateblue,darkslateblue,purple
10099,PNPLA2,yellow,black,plum2
10100,CD151,purple,purple,salmon
10101,POLR2L,purple,purple,green
10102,TSPAN4,yellow,black,plum2
10103,CHID1,blue,blue,green
10104,AP2A2,cyan,brown,pink
10105,RNU6-1025P,grey,grey,grey
10106,TOLLIP,brown,brown,plum2
10107,TOLLIP-AS1,blue,blue,green
10108,BRSK2,black,black,plum2
10109,MOB2,purple,purple,salmon
10110,DUSP8,brown,brown,plum2
10111,KRTAP5-AS1,yellow,black,plum2
10112,IFITM10,purple,purple,plum2
10113,CTSD,black,black,plum2
10114,LSP1,grey,grey,grey
10115,MRPL23,brown,brown,plum2
10116,IGF2,grey60,grey60,grey60
10117,CD81-AS1,brown,brown,green
10118,RPL26P30,brown,brown,grey
10119,CD81,blue,blue,green
10120,TSSC4,purple,purple,salmon
10121,KCNQ1,skyblue,skyblue,green
10122,KCNQ1OT1,grey,grey,grey
10123,CDKN1C,orange,orange,green
10124,SLC22A18AS,yellow,black,plum2
10125,SLC22A18,blue,blue,green
10126,PHLDA2,grey,grey,grey
10127,NAP1L4,lightcyan,lightcyan,midnightblue
10128,SNORA54,sienna3,sienna3,lightsteelblue1
10129,CARS,yellow,black,plum2
10130,RNU1-91P,darkgreen,darkgreen,greenyellow
10131,OSBPL5,brown,brown,plum2
10132,ZNF195,lightyellow,brown4,blue
10133,TSSC2,grey,grey,grey
10134,CHRNA10,darkolivegreen,darkolivegreen,plum2
10135,NUP98,grey,grey,plum2
10136,RNU6-1143P,turquoise,turquoise,grey
10137,PGAP2,yellow,black,plum2
10138,RHOG,blue,blue,green
10139,STIM1,brown,brown,plum2
10140,RPS29P20,grey,grey,pink
10141,RRM1,turquoise,turquoise,brown
10142,TRIM21,grey,grey,grey
10143,TRIM68,yellow,black,plum2
10144,HBB,brown,brown,grey
10145,OLFM5P,brown,brown,plum2
10146,TRIM5,magenta,magenta,grey
10147,TRIM22,magenta,magenta,blue
10148,FAM160A2,pink,pink,magenta
10149,CNGA4,brown,brown,plum2
10150,CCKBR,black,black,green
10151,PRKCDBP,blue,blue,green
10152,SMPD1,yellow,black,magenta
10153,APBB1,blue,blue,green
10154,HPX,brown,brown,plum2
10155,TRIM3,black,black,plum2
10156,ARFIP2,blue,blue,green
10157,TIMM10B,grey,grey,brown
10158,DNHD1,brown,brown,plum2
10159,RRP8,green,brown4,blue
10160,ILK,blue,blue,green
10161,TAF10,blue,blue,green
10162,TPP1,brown,brown,plum2
10163,DCHS1,pink,pink,magenta
10164,MRPL17,blue,blue,salmon
10165,GVINP1,grey,grey,grey
10166,OR2AG2,pink,pink,magenta
10167,OR6A2,yellow,black,plum2
10168,OR2D2,grey,grey,grey
10169,ZNF215,lightgreen,lightgreen,greenyellow
10170,ZNF214,turquoise,turquoise,brown
10171,NLRP14,lightyellow,brown4,blue
10172,SYT9,royalblue,royalblue,plum2
10173,OLFML1,grey60,grey60,grey60
10174,PPFIBP2,skyblue,skyblue,grey
10175,CYB5R2,lightcyan,lightcyan,midnightblue
10176,OR10AB1P,yellow,black,plum2
10177,EIF3F,lightgreen,lightgreen,greenyellow
10178,TUB,yellow,black,plum2
10179,TUB-AS1,brown,brown,pink
10180,RIC3,grey,grey,grey
10181,LMO1,blue,blue,green
10182,STK33,green,brown4,blue
10183,TRIM66,cyan,brown,pink
10184,RPL27A,darkorange2,darkorange2,mediumpurple3
10185,SNORA3B,grey,grey,grey
10186,ST5,brown,brown,plum2
10187,AKIP1,lightcyan,lightcyan,midnightblue
10188,TMEM9B,turquoise,turquoise,brown
10189,TMEM9B-AS1,grey,grey,grey
10190,NRIP3,lightcyan,lightcyan,midnightblue
10191,SCUBE2,grey60,grey60,plum2
10192,DENND5A,pink,pink,magenta
10193,TMEM41B,turquoise,turquoise,brown
10194,PRR13P2,brown,brown,magenta
10195,IPO7,green,brown4,lightcyan
10196,SNORA23,sienna3,sienna3,lightsteelblue1
10197,ZNF143,grey,grey,grey
10198,WEE1,darkred,darkred,darkturquoise
10199,RPL23AP65,brown,brown,plum2
10200,SWAP70,lightgreen,lightgreen,lightcyan
10201,RN7SKP50,green,brown4,grey
10202,SBF2-AS1,salmon,salmon,grey
10203,SBF2,lightyellow,brown4,blue
10204,RNU7-28P,grey,grey,grey
10205,ADM,darkred,darkred,darkturquoise
10206,AMPD3,grey,grey,grey
10207,MTRNR2L8,grey,grey,grey
10208,RNF141,turquoise,turquoise,brown
